timestamp,device_id,data_category,min_value,avg_value,max_value
1775078340,565,14211,1,1,1
1775078400,565,14223,66.34,66.34,66.34
1775078400,565,14221,18.85,18.85,18.85
1775078400,565,14215,0,0,0
1775078400,565,14211,1,1,1
1775078460,565,14223,66.81,67.02,67.19
1775078460,565,14221,11.78,13.36,14.32
1775078460,565,14215,0,0,0
1775078460,565,14211,1,1,1
1775078520,565,14223,66.92,66.97,67.06
1775078520,565,14221,13.35,15.545,17.02
1775078520,565,14215,0,0,0
1775078520,565,14211,1,1,1
1775078580,565,14223,67.06,67.6625,69.47
1775078580,565,14221,12.97,15.37,16.48
1775078580,565,14215,0,0,0
1775078580,565,14211,1,1,1
1775078640,565,14223,68.59,68.7625,69.28
1775078640,565,14221,14.18,15.445,19.24
1775078640,565,14215,0,0,0
1775078640,565,14211,1,1,1
1775078700,565,14223,70.39,71.36,72.52
1775078700,565,14221,13.91,16.1675,19.24
1775078700,565,14215,0,0,0
1775078700,565,14211,1,1,1
1775078760,565,14223,66.87,69.9,72.9
1775078760,565,14221,11.66,13.575,16.17
1775078760,565,14215,0,0,0
1775078760,565,14211,1,1,1
1775078820,565,14223,66.94,67.045,67.08
1775078820,565,14221,14.41,15.4475,16.46
1775078820,565,14215,0,0,0
1775078820,565,14211,1,1,1
1775078880,565,14223,67.3,70.66,72.34
1775078880,565,14221,17.47,17.47,17.47
1775078880,565,14215,0,0,0
1775078880,565,14211,1,1,1
1775078940,565,14223,72.68,72.68,72.68
1775078940,565,14221,17.47,17.47,17.47
1775078940,565,14215,0,0,0
1775078940,565,14211,1,1,1
1775079000,565,14223,73.42,73.42,73.42
1775079000,565,14221,17.3,17.855,18.04
1775079000,565,14215,0,0,0
1775079000,565,14211,1,1,1
1775079060,565,14223,72.69,72.69,72.69
1775079060,565,14221,17.72,17.72,17.72
1775079060,565,14215,0,0,0
1775079060,565,14211,1,1,1
1775079120,565,14223,72.69,72.69,72.69
1775079120,565,14221,17.72,17.72,17.72
1775079120,565,14215,0,0,0
1775079120,565,14211,1,1,1
1775079180,565,14223,72.69,72.69,72.69
1775079180,565,14221,17.72,17.72,17.72
1775079180,565,14215,0,0,0
1775079180,565,14211,1,1,1
1775079240,565,14223,67.3,67.3,67.3
1775079240,565,14221,19.67,19.67,19.67
1775079240,565,14215,0,0,0
1775079240,565,14211,1,1,1
1775079300,565,14223,74.04,74.04,74.04
1775079300,565,14221,21.53,21.53,21.53
1775079300,565,14215,0,0,0
1775079300,565,14211,1,1,1
1775079360,565,14223,73.24,73.246,73.27
1775079360,565,14221,17.8,18.648,18.86
1775079360,565,14215,0,0,0
1775079360,565,14211,1,1,1
1775079420,565,14223,72.18,72.71,73.24
1775079420,565,14221,18.86,19.635,21.63
1775079420,565,14215,0,0,0
1775079420,565,14211,1,1,1
1775079480,565,14223,72.18,72.18,72.18
1775079480,565,14221,21.63,21.63,21.63
1775079480,565,14215,0,0,0
1775079480,565,14211,1,1,1
1775079540,565,14223,72.18,72.18,72.18
1775079540,565,14221,21.63,21.63,21.63
1775079540,565,14215,0,0,0
1775079540,565,14211,1,1,1
1775079600,565,14223,67.3,70.7825,71.97
1775079600,565,14221,17.93,20.305,23.66
1775079600,565,14215,0,0,0
1775079600,565,14211,1,1,1
1775079660,565,14223,67.75,68.98,71.93
1775079660,565,14221,14.5,16.0325,17.93
1775079660,565,14215,0,0,0
1775079660,565,14211,1,1,1
1775079720,565,14223,68.49,69.175,69.93
1775079720,565,14221,11.77,13.985,17.98
1775079720,565,14215,0,0,0
1775079720,565,14211,1,1,1
1775079780,565,14223,70.04,70.1825,70.61
1775079780,565,14221,13.85,14.2075,14.52
1775079780,565,14215,0,0,0
1775079780,565,14211,1,1,1
1775079840,565,14223,70.61,70.845,70.99
1775079840,565,14221,12.51,14.8675,16.48
1775079840,565,14215,0,0,0
1775079840,565,14211,1,1,1
1775079900,565,14223,70.43,70.6525,70.93
1775079900,565,14221,12.11,13.705,16.02
1775079900,565,14215,0,0,0
1775079900,565,14211,1,1,1
1775079960,565,14223,70.43,70.43,70.43
1775079960,565,14221,15.09,18.1625,19.62
1775079960,565,14215,0,0,0
1775079960,565,14211,1,1,1
1775080020,565,14223,69.65,69.91,70.15
1775080020,565,14221,12.21,13.6125,15.12
1775080020,565,14215,0,0,0
1775080020,565,14211,1,1,1
1775080080,565,14223,69.45,70.4625,70.8
1775080080,565,14221,17.07,17.07,17.07
1775080080,565,14215,0,0,0
1775080080,565,14211,1,1,1
1775080140,565,14223,68.45,68.825,69.61
1775080140,565,14221,12.41,15.305,17.07
1775080140,565,14215,0,0,0
1775080140,565,14211,1,1,1
1775080200,565,14223,68.71,68.9775,69.07
1775080200,565,14221,14.23,15.7,17.36
1775080200,565,14215,0,0,0
1775080200,565,14211,1,1,1
1775080260,565,14223,69.06,69.066,69.09
1775080260,565,14221,16.35,18.722,19.66
1775080260,565,14215,0,0,0
1775080260,565,14211,1,1,1
1775080320,565,14223,68.89,69.01,69.09
1775080320,565,14221,13.28,14.2175,16.18
1775080320,565,14215,0,0,0
1775080320,565,14211,1,1,1
1775080380,565,14223,68.86,68.885,68.93
1775080380,565,14221,14.96,15.61,15.98
1775080380,565,14215,0,0,0
1775080380,565,14211,1,1,1
1775080440,565,14223,69,69.045,69.06
1775080440,565,14221,15.96,17.3425,18.98
1775080440,565,14215,0,0,0
1775080440,565,14211,1,1,1
1775080500,565,14223,68.97,69.03,69.07
1775080500,565,14221,17.02,17.505,18.34
1775080500,565,14215,0,0,0
1775080500,565,14211,1,1,1
1775080560,565,14223,68.99,71.0075,71.68
1775080560,565,14221,16.44,16.44,16.44
1775080560,565,14215,0,0,0
1775080560,565,14211,1,1,1
1775080620,565,14223,68.33,69.9275,71.23
1775080620,565,14221,12.53,13.735,14.71
1775080620,565,14215,0,0,0
1775080620,565,14211,1,1,1
1775080680,565,14223,66.92,67.4975,68.33
1775080680,565,14221,13.37,14.975,16.37
1775080680,565,14215,0,0,0
1775080680,565,14211,1,1,1
1775080740,565,14223,66.83,66.84,66.87
1775080740,565,14221,12.55,15.795,17.98
1775080740,565,14215,0,0,0
1775080740,565,14211,1,1,1
1775080800,565,14223,66.87,67.06,67.25
1775080800,565,14221,12.56,14.6875,16.65
1775080800,565,14215,0,0,0
1775080800,565,14211,1,1,1
1775080860,565,14223,67.37,70.3775,71.38
1775080860,565,14221,14.68,14.68,14.68
1775080860,565,14215,0,0,0
1775080860,565,14211,1,1,1
1775080920,565,14223,71.38,71.9125,73.51
1775080920,565,14221,12.38,14.105,14.68
1775080920,565,14215,0,0,0
1775080920,565,14211,1,1,1
1775080980,565,14223,67.37,70.2325,73.37
1775080980,565,14221,16.86,17.8575,18.65
1775080980,565,14215,0,0,0
1775080980,565,14211,1,1,1
1775081040,565,14223,67.45,67.45,67.45
1775081040,565,14221,16.83,17.73,19.26
1775081040,565,14215,0,0,0
1775081040,565,14211,1,1,1
1775081100,565,14223,67.45,67.45,67.45
1775081100,565,14221,17.08,17.08,17.08
1775081100,565,14215,0,0,0
1775081100,565,14211,1,1,1
1775081160,565,14223,66.53,66.53,66.53
1775081160,565,14221,17.59,19.0367,19.81
1775081160,565,14215,0,0,0
1775081160,565,14211,1,1,1
1775081220,565,14223,66.53,66.58,66.63
1775081220,565,14221,16.69,18.4625,19.91
1775081220,565,14215,0,0,0
1775081220,565,14211,1,1,1
1775081280,565,14223,66.82,69.055,71.28
1775081280,565,14221,21.69,22.5375,22.82
1775081280,565,14215,0,0,0
1775081280,565,14211,1,1,1
1775081340,565,14223,71.69,71.69,71.69
1775081340,565,14221,22.91,22.91,22.91
1775081340,565,14215,0,0,0
1775081340,565,14211,1,1,1
1775081400,565,14223,66.97,71.005,72.61
1775081400,565,14221,18.49,21.015,23.71
1775081400,565,14215,0,0,0
1775081400,565,14211,1,1,1
1775081460,565,14223,66.97,68.445,72.87
1775081460,565,14221,16.19,18.16,20.61
1775081460,565,14215,0,0,0
1775081460,565,14211,1,1,1
1775081520,565,14223,66.84,68.165,71.95
1775081520,565,14221,16.87,18.37,19.29
1775081520,565,14215,0,0,0
1775081520,565,14211,1,1,1
1775081580,565,14223,71.95,71.95,71.95
1775081580,565,14221,18.66,18.66,18.66
1775081580,565,14215,0,0,0
1775081580,565,14211,1,1,1
1775081640,565,14223,71.95,71.95,71.95
1775081640,565,14221,18.66,18.66,18.66
1775081640,565,14215,0,0,0
1775081640,565,14211,1,1,1
1775081700,565,14223,66.98,70.055,71.08
1775081700,565,14221,15.74,18.4925,19.41
1775081700,565,14215,0,0,0
1775081700,565,14211,1,1,1
1775081760,565,14223,66.98,67.0367,67.15
1775081760,565,14221,14.23,15.2333,15.9
1775081760,565,14215,0,0,0
1775081760,565,14211,1,1,1
1775081820,565,14223,73.61,73.61,73.61
1775081820,565,14221,14.93,15.6825,17.94
1775081820,565,14215,0,0,0
1775081820,565,14211,1,1,1
1775081880,565,14223,71.82,72.8475,73.19
1775081880,565,14221,19.06,19.1575,19.19
1775081880,565,14215,0,0,0
1775081880,565,14211,1,1,1
1775081940,565,14223,67.06,68.405,72.42
1775081940,565,14221,19.08,19.3075,19.95
1775081940,565,14215,0,0,0
1775081940,565,14211,1,1,1
1775082000,565,14223,66.78,66.795,66.82
1775082000,565,14221,20.03,20.46,20.89
1775082000,565,14215,0,0,0
1775082000,565,14211,1,1,1
1775082060,565,14223,66.75,69.93,71.52
1775082060,565,14221,15.91,17.3067,20.1
1775082060,565,14215,0,0,0
1775082060,565,14211,1,1,1
1775082120,565,14223,71.52,71.52,71.52
1775082120,565,14221,15.91,15.91,15.91
1775082120,565,14215,0,0,0
1775082120,565,14211,1,1,1
1775082180,565,14223,71.52,71.9367,72.34
1775082180,565,14221,14.99,16.38,17.59
1775082180,565,14215,0,0,0
1775082180,565,14211,1,1,1
1775082240,565,14223,71.95,71.95,71.95
1775082240,565,14221,17.59,17.59,17.59
1775082240,565,14215,0,0,0
1775082240,565,14211,1,1,1
1775082300,565,14223,71.95,71.95,71.95
1775082300,565,14221,17.59,17.59,17.59
1775082300,565,14215,0,0,0
1775082300,565,14211,1,1,1
1775082360,565,14223,71.95,71.95,71.95
1775082360,565,14221,17.59,17.59,17.59
1775082360,565,14215,0,0,0
1775082360,565,14211,1,1,1
1775082420,565,14223,71.95,71.95,71.95
1775082420,565,14221,17.59,17.59,17.59
1775082420,565,14215,0,0,0
1775082420,565,14211,1,1,1
1775082480,565,14223,71.95,72.56,73.01
1775082480,565,14221,17.59,17.9975,18.27
1775082480,565,14215,0,0,0
1775082480,565,14211,1,1,1
1775082540,565,14223,72.86,72.86,72.86
1775082540,565,14221,18.27,18.27,18.27
1775082540,565,14215,0,0,0
1775082540,565,14211,1,1,1
1775082600,565,14223,66.48,66.48,66.48
1775082600,565,14221,18.69,18.69,18.69
1775082600,565,14215,0,0,0
1775082600,565,14211,1,1,1
1775082660,565,14223,71.02,71.02,71.02
1775082660,565,14221,11.41,11.41,11.41
1775082660,565,14215,0,0,0
1775082660,565,14211,1,1,1
1775082720,565,14223,0,0,0
1775082720,565,14221,0,0,0
1775082720,565,14215,0,0,0
1775082720,565,14211,1,1,1
1775082780,565,14223,71.02,71.02,71.02
1775082780,565,14221,11.41,11.41,11.41
1775082780,565,14215,0,0,0
1775082780,565,14211,1,1,1
1775082840,565,14223,71.02,71.02,71.02
1775082840,565,14221,11.41,11.41,11.41
1775082840,565,14215,0,0,0
1775082840,565,14211,1,1,1
1775082900,565,14223,65.77,69.495,70.96
1775082900,565,14221,15.66,16.525,17.39
1775082900,565,14215,0,0,0
1775082900,565,14211,1,1,1
1775082960,565,14223,69.99,70.185,70.38
1775082960,565,14221,17.39,17.39,17.39
1775082960,565,14215,0,0,0
1775082960,565,14211,1,1,1
1775083020,565,14223,69.99,69.99,69.99
1775083020,565,14221,17.39,17.39,17.39
1775083020,565,14215,0,0,0
1775083020,565,14211,1,1,1
1775083080,565,14223,65.45,67.8,69.99
1775083080,565,14221,14.89,16.415,17.39
1775083080,565,14215,0,0,0
1775083080,565,14211,1,1,1
1775083140,565,14223,65.24,65.28,65.32
1775083140,565,14221,15.54,16.385,16.78
1775083140,565,14215,0,0,0
1775083140,565,14211,1,1,1
1775083200,565,14223,65.23,65.2975,65.36
1775083200,565,14221,14.46,15.1175,15.78
1775083200,565,14215,0,0,0
1775083200,565,14211,1,1,1
1775083260,565,14223,65.61,65.6525,65.76
1775083260,565,14221,15.14,15.6425,16.01
1775083260,565,14215,0,0,0
1775083260,565,14211,1,1,1
1775083320,565,14223,64.72,65.0375,65.45
1775083320,565,14221,15.27,15.7925,16.35
1775083320,565,14215,0,0,0
1775083320,565,14211,1,1,1
1775083380,565,14223,64.44,64.5675,64.77
1775083380,565,14221,15.63,15.97,16.33
1775083380,565,14215,0,0,0
1775083380,565,14211,1,1,1
1775083440,565,14223,64.77,64.77,64.77
1775083440,565,14221,16.12,16.565,16.92
1775083440,565,14215,0,0,0
1775083440,565,14211,1,1,1
1775083500,565,14223,64.77,70.8225,72.87
1775083500,565,14221,15.98,17.5425,20.08
1775083500,565,14215,0,0,0
1775083500,565,14211,1,1,1
1775083560,565,14223,64.77,64.77,64.77
1775083560,565,14221,15.71,17.5025,19.89
1775083560,565,14215,0,0,0
1775083560,565,14211,1,1,1
1775083620,565,14223,65.22,65.2933,65.33
1775083620,565,14221,15.16,17.2633,20.82
1775083620,565,14215,0,0,0
1775083620,565,14211,1,1,1
1775083680,565,14223,65.56,66.0425,66.44
1775083680,565,14221,11.03,13.0275,15.96
1775083680,565,14215,0,0,0
1775083680,565,14211,1,1,1
1775083740,565,14223,66.44,68.3775,74.19
1775083740,565,14221,15.57,16.845,17.75
1775083740,565,14215,0,0,0
1775083740,565,14211,1,1,1
1775083800,565,14223,66.44,71.6575,73.59
1775083800,565,14221,16.52,16.81,17.44
1775083800,565,14215,0,0,0
1775083800,565,14211,1,1,1
1775083860,565,14223,66.44,71.984,73.37
1775083860,565,14221,17.44,18.8,19.58
1775083860,565,14215,0,0,0
1775083860,565,14211,1,1,1
1775083920,565,14223,66.44,71.06,73.37
1775083920,565,14221,19.58,20.2,21.44
1775083920,565,14215,0,0,0
1775083920,565,14211,1,1,1
1775083980,565,14223,66.44,66.44,66.44
1775083980,565,14221,16.82,16.82,16.82
1775083980,565,14215,0,0,0
1775083980,565,14211,1,1,1
1775084040,565,14223,68.43,69.71,72.85
1775084040,565,14221,9.83,11.4725,12.2
1775084040,565,14215,0,0,0
1775084040,565,14211,1,1,1
1775084100,565,14223,68.78,69.69,70.6
1775084100,565,14221,10.19,14.71,16.49
1775084100,565,14215,0,0,0
1775084100,565,14211,1,1,1
1775084160,565,14223,69.09,69.6433,70.6
1775084160,565,14221,16.49,17.3467,19.06
1775084160,565,14215,0,0,0
1775084160,565,14211,1,1,1
1775084220,565,14223,69.08,69.08,69.08
1775084220,565,14221,12.68,12.68,12.68
1775084220,565,14215,0,0,0
1775084220,565,14211,1,1,1
1775084280,565,14223,69.28,69.415,69.52
1775084280,565,14221,10.6,11.13,11.72
1775084280,565,14215,0,0,0
1775084280,565,14211,1,1,1
1775084340,565,14223,68.79,68.97,69.23
1775084340,565,14221,9.8,9.9925,10.15
1775084340,565,14215,0,0,0
1775084340,565,14211,1,1,1
1775084400,565,14223,67.83,68,68.35
1775084400,565,14221,10.82,13.07,16.59
1775084400,565,14215,0,0,0
1775084400,565,14211,1,1,1
1775084460,565,14223,67.7,67.7325,67.83
1775084460,565,14221,10.08,11.09,11.89
1775084460,565,14215,0,0,0
1775084460,565,14211,1,1,1
1775084520,565,14223,67.27,67.46,67.66
1775084520,565,14221,9.55,10.4475,11.06
1775084520,565,14215,0,0,0
1775084520,565,14211,1,1,1
1775084580,565,14223,66.91,67.0275,67.1
1775084580,565,14221,9.75,10.245,11.13
1775084580,565,14215,0,0,0
1775084580,565,14211,1,1,1
1775084640,565,14223,67.16,67.205,67.34
1775084640,565,14221,10.04,11.1175,11.94
1775084640,565,14215,0,0,0
1775084640,565,14211,1,1,1
1775084700,565,14223,67.09,67.2333,67.52
1775084700,565,14221,11.41,11.4967,11.67
1775084700,565,14215,0,0,0
1775084700,565,14211,1,1,1
1775084760,565,14223,66.66,67.125,68.09
1775084760,565,14221,10.55,10.795,11.41
1775084760,565,14215,0,0,0
1775084760,565,14211,1,1,1
1775084820,565,14223,68.09,68.5425,68.87
1775084820,565,14221,10.71,11.95,14.45
1775084820,565,14215,0,0,0
1775084820,565,14211,1,1,1
1775084880,565,14223,68.53,68.785,68.87
1775084880,565,14221,10.99,12.1925,13.57
1775084880,565,14215,0,0,0
1775084880,565,14211,1,1,1
1775084940,565,14223,68.9,68.9475,69.02
1775084940,565,14221,11.05,11.2825,11.63
1775084940,565,14215,0,0,0
1775084940,565,14211,1,1,1
1775085000,565,14223,68.9,68.9,68.9
1775085000,565,14221,11.05,11.05,11.05
1775085000,565,14215,0,0,0
1775085000,565,14211,1,1,1
1775085060,565,14223,0,0,0
1775085060,565,14221,0,0,0
1775085060,565,14215,0,0,0
1775085060,565,14211,1,1,1
1775085120,565,14223,68.09,68.1775,68.44
1775085120,565,14221,13.61,15.98,16.77
1775085120,565,14215,0,0,0
1775085120,565,14211,1,1,1
1775085180,565,14223,68.09,68.8767,69.34
1775085180,565,14221,13.57,15.25,16.77
1775085180,565,14215,0,0,0
1775085180,565,14211,1,1,1
1775085240,565,14223,69.45,69.45,69.45
1775085240,565,14221,13.64,13.64,13.64
1775085240,565,14215,0,0,0
1775085240,565,14211,1,1,1
1775085300,565,14223,69.27,69.6825,69.88
1775085300,565,14221,11.09,14.2375,17.64
1775085300,565,14215,0,0,0
1775085300,565,14211,1,1,1
1775085360,565,14223,69.11,69.11,69.11
1775085360,565,14221,15.84,15.84,15.84
1775085360,565,14215,0,0,0
1775085360,565,14211,1,1,1
1775085420,565,14223,69.02,69.02,69.02
1775085420,565,14221,18.74,18.74,18.74
1775085420,565,14215,0,0,0
1775085420,565,14211,1,1,1
1775085480,565,14223,69.39,69.39,69.39
1775085480,565,14221,18.45,18.45,18.45
1775085480,565,14215,0,0,0
1775085480,565,14211,1,1,1
1775085540,565,14223,68.8,69.115,69.47
1775085540,565,14221,14.02,15.54,18.45
1775085540,565,14215,0,0,0
1775085540,565,14211,1,1,1
1775085600,565,14223,68.79,68.9829,69.47
1775085600,565,14221,10.39,11.5943,14.02
1775085600,565,14215,0,0,0
1775085600,565,14211,1,1,1
1775085660,565,14223,69.42,69.42,69.42
1775085660,565,14221,10.39,10.39,10.39
1775085660,565,14215,0,0,0
1775085660,565,14211,1,1,1
1775085720,565,14223,68.45,68.89,69.42
1775085720,565,14221,13.94,14.9233,15.84
1775085720,565,14215,0,0,0
1775085720,565,14211,1,1,1
1775085780,565,14223,68.4,68.4,68.4
1775085780,565,14221,16.12,16.12,16.12
1775085780,565,14215,0,0,0
1775085780,565,14211,1,1,1
1775085840,565,14223,67.86,69.64,71.42
1775085840,565,14221,13.4,13.95,14.94
1775085840,565,14215,0,0,0
1775085840,565,14211,1,1,1
1775085900,565,14223,67.66,71.575,72.88
1775085900,565,14221,10.76,13.3175,14.17
1775085900,565,14215,0,0,0
1775085900,565,14211,1,1,1
1775085960,565,14223,72.88,73.91,74.7
1775085960,565,14221,9.99,11.3833,14.17
1775085960,565,14215,0,0,0
1775085960,565,14211,1,1,1
1775086020,565,14223,75.77,75.77,75.77
1775086020,565,14221,12,12,12
1775086020,565,14215,0,0,0
1775086020,565,14211,1,1,1
1775086080,565,14223,67.75,70.28,75.31
1775086080,565,14221,10.67,12.18,14.85
1775086080,565,14215,0,0,0
1775086080,565,14211,1,1,1
1775086140,565,14223,67.9,70.8225,73.7
1775086140,565,14221,10.77,11.44,12.61
1775086140,565,14215,0,0,0
1775086140,565,14211,1,1,1
1775086200,565,14223,68.06,70.75,73.7
1775086200,565,14221,11.19,13.7725,16.27
1775086200,565,14215,0,0,0
1775086200,565,14211,1,1,1
1775086260,565,14223,68.01,68.065,68.12
1775086260,565,14221,15.58,18.07,20.62
1775086260,565,14215,0,0,0
1775086260,565,14211,1,1,1
1775086320,565,14223,68.01,68.2825,68.5
1775086320,565,14221,10.08,13.54,17.77
1775086320,565,14215,0,0,0
1775086320,565,14211,1,1,1
1775086380,565,14223,68.63,70.4525,71.06
1775086380,565,14221,9.76,9.855,10.14
1775086380,565,14215,0,0,0
1775086380,565,14211,1,1,1
1775086440,565,14223,68.61,69.3725,71.66
1775086440,565,14221,15.05,17.94,19.32
1775086440,565,14215,0,0,0
1775086440,565,14211,1,1,1
1775086500,565,14223,68.61,70.62,71.29
1775086500,565,14221,19.58,19.58,19.58
1775086500,565,14215,0,0,0
1775086500,565,14211,1,1,1
1775086560,565,14223,70.34,70.53,70.77
1775086560,565,14221,13.47,15.0233,17.55
1775086560,565,14215,0,0,0
1775086560,565,14211,1,1,1
1775086620,565,14223,70.48,70.48,70.48
1775086620,565,14221,12.01,12.01,12.01
1775086620,565,14215,0,0,0
1775086620,565,14211,1,1,1
1775086680,565,14223,70.48,70.48,70.48
1775086680,565,14221,12.01,12.01,12.01
1775086680,565,14215,0,0,0
1775086680,565,14211,1,1,1
1775086740,565,14223,70.44,70.44,70.44
1775086740,565,14221,14.21,14.21,14.21
1775086740,565,14215,0,0,0
1775086740,565,14211,1,1,1
1775086800,565,14223,70.44,70.44,70.44
1775086800,565,14221,14.21,14.21,14.21
1775086800,565,14215,0,0,0
1775086800,565,14211,1,1,1
1775086860,565,14223,70.44,70.44,70.44
1775086860,565,14221,14.21,14.21,14.21
1775086860,565,14215,0,0,0
1775086860,565,14211,1,1,1
1775086920,565,14223,70.44,70.44,70.44
1775086920,565,14221,14.21,14.21,14.21
1775086920,565,14215,0,0,0
1775086920,565,14211,1,1,1
1775086980,565,14223,70.44,70.44,70.44
1775086980,565,14221,14.21,14.21,14.21
1775086980,565,14215,0,0,0
1775086980,565,14211,1,1,1
1775087040,565,14223,70.44,70.44,70.44
1775087040,565,14221,14.21,14.21,14.21
1775087040,565,14215,0,0,0
1775087040,565,14211,1,1,1
1775087100,565,14223,68.46,70.5575,72.58
1775087100,565,14221,13.07,15.0025,16.6
1775087100,565,14215,0,0,0
1775087100,565,14211,1,1,1
1775087160,565,14223,72.58,72.58,72.58
1775087160,565,14221,15.17,15.615,16.06
1775087160,565,14215,0,0,0
1775087160,565,14211,1,1,1
1775087220,565,14223,68.46,70.0375,74.76
1775087220,565,14221,14.23,16.3475,18.25
1775087220,565,14215,0,0,0
1775087220,565,14211,1,1,1
1775087280,565,14223,73.72,73.72,73.72
1775087280,565,14221,18.6,18.6,18.6
1775087280,565,14215,0,0,0
1775087280,565,14211,1,1,1
1775087340,565,14223,73.72,73.72,73.72
1775087340,565,14221,18.6,18.6,18.6
1775087340,565,14215,0,0,0
1775087340,565,14211,1,1,1
1775087400,565,14223,73.72,73.72,73.72
1775087400,565,14221,18.6,18.6,18.6
1775087400,565,14215,0,0,0
1775087400,565,14211,1,1,1
1775087460,565,14223,73.72,73.72,73.72
1775087460,565,14221,18.6,18.6,18.6
1775087460,565,14215,0,0,0
1775087460,565,14211,1,1,1
1775087520,565,14223,0,0,0
1775087520,565,14221,0,0,0
1775087520,565,14215,0,0,0
1775087520,565,14211,1,1,1
1775087580,565,14223,73.02,73.02,73.02
1775087580,565,14221,17.5,17.5,17.5
1775087580,565,14215,0,0,0
1775087580,565,14211,1,1,1
1775087640,565,14223,73.02,73.02,73.02
1775087640,565,14221,17.5,17.5,17.5
1775087640,565,14215,0,0,0
1775087640,565,14211,1,1,1
1775087700,565,14223,73.02,73.02,73.02
1775087700,565,14221,17.5,17.5,17.5
1775087700,565,14215,0,0,0
1775087700,565,14211,1,1,1
1775087760,565,14223,73.02,73.02,73.02
1775087760,565,14221,17.5,17.5,17.5
1775087760,565,14215,0,0,0
1775087760,565,14211,1,1,1
1775087820,565,14223,73.02,73.335,73.44
1775087820,565,14221,17.5,18.85,19.3
1775087820,565,14215,0,0,0
1775087820,565,14211,1,1,1
1775087880,565,14223,72.88,73.02,73.44
1775087880,565,14221,19.3,20.29,20.62
1775087880,565,14215,0,0,0
1775087880,565,14211,1,1,1
1775087940,565,14223,72.88,72.88,72.88
1775087940,565,14221,20.62,20.62,20.62
1775087940,565,14215,0,0,0
1775087940,565,14211,1,1,1
1775088000,565,14223,72.88,72.88,72.88
1775088000,565,14221,20.62,20.62,20.62
1775088000,565,14215,0,0,0
1775088000,565,14211,1,1,1
1775088060,565,14223,72.88,72.88,72.88
1775088060,565,14221,20.62,20.62,20.62
1775088060,565,14215,0,0,0
1775088060,565,14211,1,1,1
1775088120,565,14223,72.45,72.45,72.45
1775088120,565,14221,20.87,20.87,20.87
1775088120,565,14215,0,0,0
1775088120,565,14211,1,1,1
1775088180,565,14223,71.16,71.4525,71.88
1775088180,565,14221,17.59,19.605,21.15
1775088180,565,14215,0,0,0
1775088180,565,14211,1,1,1
1775088240,565,14223,71.16,71.16,71.16
1775088240,565,14221,17.59,17.59,17.59
1775088240,565,14215,0,0,0
1775088240,565,14211,1,1,1
1775088300,565,14223,71.16,71.16,71.16
1775088300,565,14221,17.59,17.59,17.59
1775088300,565,14215,0,0,0
1775088300,565,14211,1,1,1
1775088360,565,14223,71.16,71.16,71.16
1775088360,565,14221,17.59,17.59,17.59
1775088360,565,14215,0,0,0
1775088360,565,14211,1,1,1
1775088420,565,14223,71.16,71.16,71.16
1775088420,565,14221,17.59,17.59,17.59
1775088420,565,14215,0,0,0
1775088420,565,14211,1,1,1
1775088480,565,14223,71.16,71.16,71.16
1775088480,565,14221,17.59,17.59,17.59
1775088480,565,14215,0,0,0
1775088480,565,14211,1,1,1
1775088540,565,14223,71.16,71.16,71.16
1775088540,565,14221,17.59,17.59,17.59
1775088540,565,14215,0,0,0
1775088540,565,14211,1,1,1
1775088600,565,14223,71.16,71.16,71.16
1775088600,565,14221,17.59,17.59,17.59
1775088600,565,14215,0,0,0
1775088600,565,14211,1,1,1
1775088660,565,14223,71.16,71.16,71.16
1775088660,565,14221,17.59,17.59,17.59
1775088660,565,14215,0,0,0
1775088660,565,14211,1,1,1
1775088720,565,14223,71.16,71.16,71.16
1775088720,565,14221,17.59,17.59,17.59
1775088720,565,14215,0,0,0
1775088720,565,14211,1,1,1
1775088780,565,14223,71.16,71.16,71.16
1775088780,565,14221,17.59,17.59,17.59
1775088780,565,14215,0,0,0
1775088780,565,14211,1,1,1
1775088840,565,14223,70.76,70.86,71.16
1775088840,565,14221,17.59,18.4675,18.76
1775088840,565,14215,0,0,0
1775088840,565,14211,1,1,1
1775088900,565,14223,70.76,70.78,70.86
1775088900,565,14221,16.41,18.29,18.76
1775088900,565,14215,0,0,0
1775088900,565,14211,1,1,1
1775088960,565,14223,70.86,70.86,70.86
1775088960,565,14221,16.41,16.41,16.41
1775088960,565,14215,0,0,0
1775088960,565,14211,1,1,1
1775089020,565,14223,70.35,70.6767,71.33
1775089020,565,14221,14.21,15.1367,16.99
1775089020,565,14215,0,0,0
1775089020,565,14211,1,1,1
1775089080,565,14223,70.35,70.35,70.35
1775089080,565,14221,14.21,14.21,14.21
1775089080,565,14215,0,0,0
1775089080,565,14211,1,1,1
1775089140,565,14223,71.13,71.13,71.13
1775089140,565,14221,11.79,13.365,13.89
1775089140,565,14215,0,0,0
1775089140,565,14211,1,1,1
1775089200,565,14223,71.13,71.13,71.13
1775089200,565,14221,13.89,13.89,13.89
1775089200,565,14215,0,0,0
1775089200,565,14211,1,1,1
1775089260,565,14223,71.13,71.13,71.13
1775089260,565,14221,13.89,13.89,13.89
1775089260,565,14215,0,0,0
1775089260,565,14211,1,1,1
1775089320,565,14223,68.21,69.67,71.13
1775089320,565,14221,13.89,15.8225,18.12
1775089320,565,14215,0,0,0
1775089320,565,14211,1,1,1
